trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
368,False,"{'a': 0.01, 'e': 0.025476469946681016}",20,12,16.750294626391153,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
369,False,"{'a': 0.01, 'e': 0.025222974835227212}",20,12,13.273663374798634,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
370,False,"{'a': 0.01, 'e': 0.024972002042276155}",25,0,36.74478209078012,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
371,False,"{'a': 0.01, 'e': 0.024723526470339388}",25,0,22.84791131925259,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
372,False,"{'a': 0.01, 'e': 0.02447752327165267}",20,16,7.907880754851628,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
373,False,"{'a': 0.01, 'e': 0.024233967845691113}",25,4,33.996570123971175,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
374,False,"{'a': 0.01, 'e': 0.023992835836709175}",20,16,5.630193531020467,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
375,False,"{'a': 0.01, 'e': 0.023754103131304997}",35,14,36.867453113343366,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
376,False,"{'a': 0.01, 'e': 0.023517745856009107}",30,17,20.62335482294693,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
377,False,"{'a': 0.01, 'e': 0.023283740374897}",25,8,21.331356218165038,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
378,False,"{'a': 0.01, 'e': 0.02305206328722557}",20,6,22.37228269344871,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
379,False,"{'a': 0.01, 'e': 0.02282269142509297}",20,2,29.64398796871969,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
380,False,"{'a': 0.01, 'e': 0.022595601851121864}",20,0,32.70497962581916,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
381,False,"{'a': 0.01, 'e': 0.02237077185616559}",25,20,8.79530496659299,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
382,False,"{'a': 0.01, 'e': 0.022148178957037315}",20,16,8.176484742237363,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
383,False,"{'a': 0.01, 'e': 0.02192780089426161}",25,9,26.89107288142747,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
384,False,"{'a': 0.01, 'e': 0.02170961562984857}",20,7,12.935599129441485,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
385,False,"{'a': 0.01, 'e': 0.021493601345089923}",35,17,36.908550983398236,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
386,False,"{'a': 0.01, 'e': 0.02127973643837717}",30,0,-0.6675098070106311,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
387,False,"{'a': 0.01, 'e': 0.021067999523041434}",25,7,30.039360410813046,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
388,False,"{'a': 0.01, 'e': 0.02085836942521472}",20,5,25.748940359587046,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
389,False,"{'a': 0.01, 'e': 0.020650825181712566}",20,13,12.034333719806733,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
390,False,"{'a': 0.01, 'e': 0.020445346037937653}",25,1,39.11036624703584,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
391,False,"{'a': 0.01, 'e': 0.02024191144580439}",25,0,35.50651976619607,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
392,False,"{'a': 0.01, 'e': 0.020040501061684014}",25,13,21.477565888622753,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
393,False,"{'a': 0.01, 'e': 0.019841094744370288}",20,10,20.071361106096475,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
394,False,"{'a': 0.01, 'e': 0.019643672553065292}",20,9,20.91028872733187,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
395,False,"{'a': 0.01, 'e': 0.01944821474538539}",25,13,17.522211112007874,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
396,False,"{'a': 0.01, 'e': 0.01925470177538692}",20,12,12.408671308841102,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
397,False,"{'a': 0.01, 'e': 0.019063114291611637}",25,9,30.26757519829635,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
398,False,"{'a': 0.01, 'e': 0.018873433135151486}",20,0,-3.5177013192732076,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
399,False,"{'a': 0.01, 'e': 0.018685639337732773}",20,4,28.158207205273268,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
400,False,"{'a': 0.01, 'e': 0.018499714119819242}",30,15,22.557104322262784,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
401,False,"{'a': 0.01, 'e': 0.01831563888873418}",30,20,21.47301064258557,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
402,False,"{'a': 0.01, 'e': 0.018133395236801075}",20,2,26.06719449898281,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
403,False,"{'a': 0.01, 'e': 0.01795296493950285}",25,0,35.83465099850432,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
404,False,"{'a': 0.01, 'e': 0.01777432995365944}",25,18,11.493644093034634,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
405,False,"{'a': 0.01, 'e': 0.017597472415623393}",20,16,9.587817125576475,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
406,False,"{'a': 0.01, 'e': 0.017422374639493515}",30,1,44.46741693162002,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
407,False,"{'a': 0.01, 'e': 0.017249019115346265}",25,14,17.169090035237428,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
408,False,"{'a': 0.01, 'e': 0.017077388507484793}",20,4,27.470698205864622,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
409,False,"{'a': 0.01, 'e': 0.01690746565270528}",20,10,17.626448056050485,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
410,False,"{'a': 0.01, 'e': 0.016739233558580632}",20,12,11.889032240826735,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
411,False,"{'a': 0.01, 'e': 0.016572675401761255}",30,15,22.648601194358918,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
412,False,"{'a': 0.01, 'e': 0.016407774526292645}",30,0,41.518099011485766,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
413,False,"{'a': 0.01, 'e': 0.01624451444194987}",30,8,29.874782811024325,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
414,False,"{'a': 0.01, 'e': 0.016082878822588433}",20,10,20.43146957502329,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
415,False,"{'a': 0.01, 'e': 0.015922851504511698}",25,0,38.31669310122264,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
416,False,"{'a': 0.01, 'e': 0.015764416484854486}",30,20,17.417671236436274,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
417,False,"{'a': 0.01, 'e': 0.01560755791998283}",25,10,25.681283171397475,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
418,False,"{'a': 0.01, 'e': 0.015452260123909515}",20,7,20.515551020765503,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
419,False,"{'a': 0.01, 'e': 0.015298507566725518}",20,11,16.201686644973055,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
420,False,"{'a': 0.01, 'e': 0.01514628487304698}",30,16,25.682998898990903,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
421,False,"{'a': 0.01, 'e': 0.014995576820477703}",20,3,25.389609655330744,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
422,False,"{'a': 0.01, 'e': 0.014846368338086832}",35,5,43.24559861406081,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",1
423,False,"{'a': 0.01, 'e': 0.014698644504901784}",25,11,9.55440057168868,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
424,False,"{'a': 0.01, 'e': 0.014552390548416123}",20,0,32.883500276280685,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
425,False,"{'a': 0.01, 'e': 0.01440759184311235}",20,6,25.526760824643098,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
426,False,"{'a': 0.01, 'e': 0.014264233908999256}",20,7,22.72852221352605,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
427,False,"{'a': 0.01, 'e': 0.014122302410163962}",25,5,33.205155785298345,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
428,False,"{'a': 0.01, 'e': 0.013981783153338296}",25,0,15.436992431814739,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
429,False,"{'a': 0.01, 'e': 0.013842662086479501}",30,0,49.57874409977696,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
430,False,"{'a': 0.01, 'e': 0.013704925297364945}",25,13,22.07405882392473,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
431,False,"{'a': 0.01, 'e': 0.013568559012200934}",25,6,24.184776733622794,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
432,False,"{'a': 0.01, 'e': 0.013433549594245302}",25,10,29.000200510312215,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
433,False,"{'a': 0.01, 'e': 0.013299883542443767}",20,11,19.134622881069383,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
434,False,"{'a': 0.01, 'e': 0.013167547490079751}",20,8,23.725352861440587,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
435,False,"{'a': 0.01, 'e': 0.013036528203437736}",25,14,24.303648557383735,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
436,False,"{'a': 0.01, 'e': 0.012906812580479862}",20,3,-12.3636527708063,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
437,False,"{'a': 0.01, 'e': 0.01277838764953576}",35,27,15.207314298455984,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
438,False,"{'a': 0.01, 'e': 0.012651240568005305}",25,13,26.9118165137077,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
439,False,"{'a': 0.01, 'e': 0.012525358621074385}",20,8,20.113325577107304,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
440,False,"{'a': 0.01, 'e': 0.012400729220443406}",25,0,38.17710995135461,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
441,False,"{'a': 0.01, 'e': 0.012277339903068436}",30,18,22.27343459585778,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
442,False,"{'a': 0.01, 'e': 0.012155178329914935}",20,0,30.721116131653325,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
443,False,"{'a': 0.01, 'e': 0.012034232284723775}",25,6,26.21261872611982,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
444,False,"{'a': 0.01, 'e': 0.011914489672789647}",30,14,31.828576777158297,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
445,False,"{'a': 0.01, 'e': 0.011795938519751562}",20,12,12.220569083819575,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
446,False,"{'a': 0.01, 'e': 0.011678566970395442}",25,3,35.32129912117144,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
447,False,"{'a': 0.01, 'e': 0.011562363287468536}",20,12,14.792499404103943,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
448,False,"{'a': 0.01, 'e': 0.01144731585050571}",30,6,41.124106607275685,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
449,False,"{'a': 0.01, 'e': 0.011333413154667387}",25,13,25.652391853775296,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
450,False,"{'a': 0.01, 'e': 0.011220643809589084}",25,19,10.71370734338128,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
451,False,"{'a': 0.01, 'e': 0.011108996538242306}",30,23,14.011146457499436,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
452,False,"{'a': 0.01, 'e': 0.010998460175806881}",25,20,9.669032408269048,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
453,False,"{'a': 0.01, 'e': 0.01088902366855444}",25,8,32.03947490919341,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
454,False,"{'a': 0.01, 'e': 0.010780676072743084}",25,3,35.77561147000745,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
455,False,"{'a': 0.01, 'e': 0.010673406553522925}",25,0,43.13359490972416,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
456,False,"{'a': 0.01, 'e': 0.010567204383852655}",20,14,11.291760528015832,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
457,False,"{'a': 0.01, 'e': 0.010462058943426795}",25,17,13.116839059042986,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
458,False,"{'a': 0.01, 'e': 0.010357959717613696}",25,6,31.947099346306665,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
459,False,"{'a': 0.01, 'e': 0.010254896296404022}",30,16,21.32910397432862,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
460,False,"{'a': 0.01, 'e': 0.010152858373369763}",20,0,29.45506407729765,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
461,False,"{'a': 0.01, 'e': 0.010051835744633576}",20,13,12.899824484248704,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
462,False,"{'a': 0.01, 'e': 0.00995181830784842}",20,9,14.364820546356546,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
463,False,"{'a': 0.01, 'e': 0.009852796061187257}",20,12,13.548536741226865,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
464,False,"{'a': 0.01, 'e': 0.009754759102342903}",25,1,31.635442748352105,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
465,False,"{'a': 0.01, 'e': 0.009657697627537777}",20,9,23.091315691838258,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
466,False,"{'a': 0.01, 'e': 0.009561601930543505}",25,19,11.442444803987708,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
467,False,"{'a': 0.01, 'e': 0.009466462401710323}",30,17,22.725126467470897,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
468,False,"{'a': 0.01, 'e': 0.009372269527006058}",20,11,14.13335472173048,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
469,False,"{'a': 0.01, 'e': 0.009279013887064744}",30,20,22.056181926885433,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
470,False,"{'a': 0.01, 'e': 0.009186686156244664}",25,8,30.540544125403365,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
471,False,"{'a': 0.01, 'e': 0.009095277101695816}",25,12,22.225495998662797,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
472,False,"{'a': 0.01, 'e': 0.00900477758243656}",25,0,15.621062444225691,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
473,False,"{'a': 0.01, 'e': 0.008915178548439553}",20,6,28.2008016630046,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
474,False,"{'a': 0.01, 'e': 0.008826471039726723}",20,14,10.286602613568231,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
475,False,"{'a': 0.01, 'e': 0.00873864618547329}",20,0,29.933883252090197,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
476,False,"{'a': 0.01, 'e': 0.008651695203120634}",25,18,11.300450933307015,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
477,False,"{'a': 0.01, 'e': 0.00856560939749806}",20,13,12.199784403108783,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
478,False,"{'a': 0.01, 'e': 0.00848038015995326}",25,3,36.69062364809617,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
479,False,"{'a': 0.01, 'e': 0.00839599896749147}",20,2,26.172058755254355,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
480,False,"{'a': 0.01, 'e': 0.008312457381923119}",20,7,15.578430367881193,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
481,False,"{'a': 0.01, 'e': 0.00822974704902003}",25,0,40.498823633489906,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
482,False,"{'a': 0.01, 'e': 0.008147859697679982}",20,10,19.569106666841986,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
483,False,"{'a': 0.01, 'e': 0.008066787139099614}",25,0,47.142570537736184,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
484,False,"{'a': 0.01, 'e': 0.007986521265955502}",20,0,28.7051353401392,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
485,False,"{'a': 0.01, 'e': 0.007907054051593441}",30,10,23.31069604992674,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
486,False,"{'a': 0.01, 'e': 0.007828377549225767}",20,0,31.125439113165843,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
487,False,"{'a': 0.01, 'e': 0.007750483891136692}",20,0,30.984631576300917,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
488,False,"{'a': 0.01, 'e': 0.007673365287895489}",30,12,30.3966783579817,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
489,False,"{'a': 0.01, 'e': 0.007597014027577567}",30,18,21.328075449226958,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
490,False,"{'a': 0.01, 'e': 0.00752142247499327}",20,8,19.949239248647284,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
491,False,"{'a': 0.01, 'e': 0.007446583070924338}",20,0,26.054627680537763,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
492,False,"{'a': 0.01, 'e': 0.007372488331368012}",20,15,-12.982119767936954,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
493,False,"{'a': 0.01, 'e': 0.007299130846788583}",20,12,14.163851763278162,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
494,False,"{'a': 0.01, 'e': 0.0072265032813764625}",25,2,38.97596816977859,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
495,False,"{'a': 0.01, 'e': 0.007154598372314579}",35,24,23.820720842005652,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
496,False,"{'a': 0.01, 'e': 0.0070834089290521185}",30,1,50.69232052178997,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
497,False,"{'a': 0.01, 'e': 0.007012927832585425}",20,11,14.065362701659456,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
498,False,"{'a': 0.01, 'e': 0.0069431480347461145}",30,12,37.13753479052158,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
499,False,"{'a': 0.01, 'e': 0.006874062557496248}",25,17,17.484969102240818,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
500,False,"{'a': 0.01, 'e': 0.006805664492230543}",25,10,26.0616997341905,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
501,False,"{'a': 0.01, 'e': 0.006737946999085467}",20,13,11.261206990793168,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
502,False,"{'a': 0.01, 'e': 0.006670903306255274}",35,14,29.49741233861904,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
503,False,"{'a': 0.01, 'e': 0.006604526709314805}",20,14,-1.79459876067731,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
504,False,"{'a': 0.01, 'e': 0.006538810570549064}",30,19,18.31437596118169,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
505,False,"{'a': 0.01, 'e': 0.006473748318289405}",20,13,12.954299815837716,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
506,False,"{'a': 0.01, 'e': 0.006409333446256383}",30,18,19.342221847326325,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
507,False,"{'a': 0.01, 'e': 0.00634555951290911}",20,15,8.041176300465631,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
508,False,"{'a': 0.01, 'e': 0.006282420140801118}",25,9,26.4120687625179,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
509,False,"{'a': 0.01, 'e': 0.006219909015942573}",20,14,10.28260219393954,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
510,False,"{'a': 0.01, 'e': 0.006158019887168897}",30,16,28.181932070068566,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
511,False,"{'a': 0.01, 'e': 0.006096746565515633}",35,16,36.715409267051896,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
512,False,"{'a': 0.01, 'e': 0.006036082923599565}",35,9,40.85159991994984,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
513,False,"{'a': 0.01, 'e': 0.005976022895005943}",20,13,12.964627075386076,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
514,False,"{'a': 0.01, 'e': 0.005916560473681857}",20,13,13.118805436869643,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
515,False,"{'a': 0.01, 'e': 0.0058576897133356225}",25,0,35.75297998063655,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
516,False,"{'a': 0.01, 'e': 0.005799404726842141}",30,14,26.464330059558765,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
517,False,"{'a': 0.01, 'e': 0.005741699685654202}",35,21,25.127036342617615,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
518,False,"{'a': 0.01, 'e': 0.005684568819219595}",20,0,27.397778295518012,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
519,False,"{'a': 0.01, 'e': 0.005628006414404065}",20,5,27.745984133779015,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
520,False,"{'a': 0.01, 'e': 0.005572006814919993}",25,16,14.26884935657154,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
521,False,"{'a': 0.01, 'e': 0.0055165644207607716}",30,13,32.434938242327206,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
522,False,"{'a': 0.01, 'e': 0.005461673687640779}",20,12,17.569780500698386,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
523,False,"{'a': 0.01, 'e': 0.00540732912644096}",30,10,22.33573883571449,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
524,False,"{'a': 0.01, 'e': 0.005353525302659903}",35,22,26.213300224663897,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
525,False,"{'a': 0.01, 'e': 0.005300256835870402}",35,0,58.923440199981194,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",1
526,False,"{'a': 0.01, 'e': 0.005247518399181385}",20,8,23.36489140038186,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
527,False,"{'a': 0.01, 'e': 0.005195304718705231}",30,16,22.791953307127308,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
528,False,"{'a': 0.01, 'e': 0.005143610573030379}",25,15,19.551630308126896,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
529,False,"{'a': 0.01, 'e': 0.00509243079269919}",30,18,23.801137387207525,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
530,False,"{'a': 0.01, 'e': 0.005041760259690979}",20,11,17.2658859201462,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
531,False,"{'a': 0.01, 'e': 0.004991593906910217}",25,11,26.372617398757512,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
532,False,"{'a': 0.01, 'e': 0.004941926717679818}",20,13,11.832629125870723,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
533,False,"{'a': 0.01, 'e': 0.004892753725239476}",25,10,25.5596698653903,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
534,False,"{'a': 0.01, 'e': 0.004844070012248967}",20,15,10.06152852091946,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
535,False,"{'a': 0.01, 'e': 0.004795870710296421}",25,7,30.080123356916594,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
536,False,"{'a': 0.01, 'e': 0.004748150999411473}",25,1,34.785988598417745,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
537,False,"{'a': 0.01, 'e': 0.004700906107583276}",25,14,22.448185005888856,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
538,False,"{'a': 0.01, 'e': 0.004654131310283272}",20,0,25.869739602292743,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
539,False,"{'a': 0.01, 'e': 0.004607821929992752}",25,7,25.4898709198906,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
540,False,"{'a': 0.01, 'e': 0.004561973335735096}",20,12,15.237990260587974,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
541,False,"{'a': 0.01, 'e': 0.004516580942612666}",30,20,17.711804433610386,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
542,False,"{'a': 0.01, 'e': 0.004471640211348332}",35,15,36.08150161381218,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
543,False,"{'a': 0.01, 'e': 0.004427146647831511}",30,21,13.86551747686766,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
544,False,"{'a': 0.01, 'e': 0.004383095802668776}",20,6,19.583720258381422,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
545,False,"{'a': 0.01, 'e': 0.004339483270738895}",20,0,29.037385327915246,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
546,False,"{'a': 0.01, 'e': 0.00429630469075234}",35,11,39.239919956803035,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
547,False,"{'a': 0.01, 'e': 0.004253555744815125}",20,3,28.660903587855152,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
548,False,"{'a': 0.01, 'e': 0.004211232157997035}",20,0,26.34393570560808,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
549,False,"{'a': 0.01, 'e': 0.0041693296979041115}",20,7,20.598414461855192,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
550,False,"{'a': 0.01, 'e': 0.004127844174255436}",20,6,26.02818398472512,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
551,False,"{'a': 0.01, 'e': 0.004086771438464067}",20,12,15.404321929907896,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
552,False,"{'a': 0.01, 'e': 0.004046107383222199}",25,9,28.562781465763877,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
553,False,"{'a': 0.01, 'e': 0.004005847942090417}",20,0,27.922668798507182,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
